fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,fitness,accuracy,mse
regret_reg,top90,2,10,50,0.344786,59.23,7.360472
regret_reg,top90,2,10,51,0.342864,58.64,7.286142
regret_reg,top90,2,10,52,0.336710,58.51,7.180152
regret_reg,top90,2,10,53,0.322826,58.95,7.066049
regret_reg,top90,2,10,54,0.344736,60.78,6.976377
regret_reg,top90,2,10,55,0.324319,61.34,6.948157
regret_reg,top90,2,10,56,0.327402,60.02,6.912535
regret_reg,top90,2,10,57,0.335357,60.16,6.946480
regret_reg,top90,2,10,58,0.320978,59.92,7.015834
regret_reg,top90,2,10,59,0.321481,59.65,7.185150
regret_reg,top90,2,10,60,0.343403,59.50,7.530612
regret_reg,top90,2,10,61,0.321662,58.92,7.462544
regret_reg,top90,2,10,62,0.317986,59.84,7.374102
regret_reg,top90,2,10,63,0.340586,59.76,7.279851
regret_reg,top90,2,10,64,0.321024,60.48,7.426568
regret_reg,top90,2,10,65,0.340939,60.33,7.207175
regret_reg,top90,2,10,66,0.323356,60.81,7.216520
regret_reg,top90,2,10,67,0.334220,59.73,7.326970
regret_reg,top90,2,10,68,0.330783,59.59,7.469513
regret_reg,top90,2,10,69,0.330267,59.76,7.376808
regret_reg,top90,2,10,70,0.327987,58.77,7.384308
regret_reg,top90,2,10,71,0.319986,58.57,7.211510
regret_reg,top90,2,10,72,0.337793,57.91,7.159630
regret_reg,top90,2,10,73,0.322370,57.87,7.319715
regret_reg,top90,2,10,74,0.324041,58.67,7.460027
regret_reg,top90,2,10,75,0.342767,57.03,7.424228
regret_reg,top90,2,10,76,0.325388,58.31,7.545924
regret_reg,top90,2,10,77,0.326449,58.63,7.678141
regret_reg,top90,2,10,78,0.336437,58.58,7.465970
regret_reg,top90,2,10,79,0.326641,59.00,7.466340
regret_reg,top90,2,10,80,0.321682,58.00,7.424883
regret_reg,top90,2,10,81,0.320067,57.49,7.359089
regret_reg,top90,2,10,82,0.318847,58.30,7.522170
regret_reg,top90,2,10,83,0.320197,58.34,7.504134
regret_reg,top90,2,10,84,0.323983,57.91,7.302732
regret_reg,top90,2,10,85,0.323715,57.39,7.322682
regret_reg,top90,2,10,86,0.321102,56.58,7.371318
regret_reg,top90,2,10,87,0.323060,58.22,7.275246
regret_reg,top90,2,10,88,0.326986,57.14,7.419110
regret_reg,top90,2,10,89,0.320408,57.02,7.383582
regret_reg,top90,2,10,90,0.322978,57.06,7.284639
regret_reg,top90,2,10,91,0.313930,58.45,7.272819
regret_reg,top90,2,10,92,0.317816,58.78,7.301948
regret_reg,top90,2,10,93,0.328977,58.10,7.140410
regret_reg,top90,2,10,94,0.323871,58.60,7.134757
regret_reg,top90,2,10,95,0.328355,58.73,7.221539
regret_reg,top90,2,10,96,0.323555,59.00,7.111606
regret_reg,top90,2,10,97,0.329920,58.20,7.206979
regret_reg,top90,2,10,98,0.328333,58.78,7.287363
regret_reg,top90,2,10,99,0.331360,58.78,7.279402
regret_reg,top90,2,10,100,0.325278,59.18,7.325434
regret_reg,top90,4,20,1,14.491156,50.89,22.516162
regret_reg,top90,4,20,2,13.346325,51.73,20.671909
regret_reg,top90,4,20,3,12.889723,52.06,20.377641
regret_reg,top90,4,20,4,12.247936,50.62,20.178281
regret_reg,top90,4,20,5,10.799335,52.93,20.201057
regret_reg,top90,4,20,6,10.080862,53.35,19.773154
regret_reg,top90,4,20,7,9.429333,53.56,18.917883
regret_reg,top90,4,20,8,8.588756,54.55,18.554770
regret_reg,top90,4,20,9,7.712567,55.34,18.009952
regret_reg,top90,4,20,10,7.375820,56.42,17.561258
regret_reg,top90,4,20,11,6.481645,57.72,17.184431
regret_reg,top90,4,20,12,6.017398,57.92,16.233191
regret_reg,top90,4,20,13,5.304891,59.01,16.141822
regret_reg,top90,4,20,14,4.736728,59.51,15.107421
regret_reg,top90,4,20,15,4.244596,59.83,15.123445
regret_reg,top90,4,20,16,3.854275,61.95,14.701840
regret_reg,top90,4,20,17,3.358261,61.47,13.969908
regret_reg,top90,4,20,18,3.122406,62.93,13.307840
regret_reg,top90,4,20,19,2.727109,63.27,12.818373
regret_reg,top90,4,20,20,2.453513,64.42,12.403893
regret_reg,top90,4,20,21,2.200690,63.28,11.973265
regret_reg,top90,4,20,22,1.990825,63.63,11.672592
regret_reg,top90,4,20,23,1.791057,62.74,11.069890
regret_reg,top90,4,20,24,1.585684,63.04,10.680881
regret_reg,top90,4,20,25,1.437042,62.64,10.459446
regret_reg,top90,4,20,26,1.323928,62.42,10.418857
regret_reg,top90,4,20,27,1.171649,62.79,10.139830
regret_reg,top90,4,20,28,1.073032,62.06,10.255580
regret_reg,top90,4,20,29,0.952907,62.32,10.060718
regret_reg,top90,4,20,30,0.866908,61.92,9.814697
regret_reg,top90,4,20,31,0.790985,61.13,9.592216
regret_reg,top90,4,20,32,0.724424,61.19,9.674139
regret_reg,top90,4,20,33,0.667653,60.98,9.216090
regret_reg,top90,4,20,34,0.609758,61.02,8.979001
regret_reg,top90,4,20,35,0.571321,59.86,8.723081
regret_reg,top90,4,20,36,0.539089,59.92,8.529491
regret_reg,top90,4,20,37,0.504785,60.77,8.240096
regret_reg,top90,4,20,38,0.477677,59.86,8.046668
regret_reg,top90,4,20,39,0.452722,60.05,8.043473
regret_reg,top90,4,20,40,0.436104,60.77,8.244564
regret_reg,top90,4,20,41,0.448668,59.92,8.211747
regret_reg,top90,4,20,42,0.423372,60.15,8.280988
regret_reg,top90,4,20,43,0.413820,60.55,8.270473
regret_reg,top90,4,20,44,0.402955,60.74,7.980682
regret_reg,top90,4,20,45,0.406389,61.02,8.017464
regret_reg,top90,4,20,46,0.396417,61.79,7.801201
regret_reg,top90,4,20,47,0.411237,61.79,7.731186
regret_reg,top90,4,20,48,0.403101,60.59,7.572964
regret_reg,top90,4,20,49,0.400824,60.57,7.520387
regret_reg,top90,4,20,50,0.401686,60.25,7.394137
regret_reg,top90,4,20,51,0.380328,60.18,7.348675
regret_reg,top90,4,20,52,0.415486,59.27,7.225904
regret_reg,top90,4,20,53,0.402577,59.48,7.251193
regret_reg,top90,4,20,54,0.392510,59.76,7.195029
regret_reg,top90,4,20,55,0.377593,61.01,7.222705
regret_reg,top90,4,20,56,0.391504,59.21,7.105093
regret_reg,top90,4,20,57,0.385315,59.78,7.109893
regret_reg,top90,4,20,58,0.374699,59.71,7.117549
regret_reg,top90,4,20,59,0.390503,59.86,7.193756
regret_reg,top90,4,20,60,0.390719,60.86,7.224771
regret_reg,top90,4,20,61,0.388697,60.90,7.223930
regret_reg,top90,4,20,62,0.391342,60.94,7.277455
regret_reg,top90,4,20,63,0.387006,62.20,7.336827
regret_reg,top90,4,20,64,0.383822,61.32,7.319800
regret_reg,top90,4,20,65,0.393352,62.16,7.253311
regret_reg,top90,4,20,66,0.382067,62.69,7.262641
regret_reg,top90,4,20,67,0.386175,62.70,7.340084
regret_reg,top90,4,20,68,0.354825,62.54,7.088337
regret_reg,top90,4,20,69,0.357229,61.63,7.161232
regret_reg,top90,4,20,70,0.385089,61.18,7.253960
regret_reg,top90,4,20,71,0.362986,61.56,7.324541
regret_reg,top90,4,20,72,0.397192,60.67,7.216603
regret_reg,top90,4,20,73,0.390117,62.08,7.334822
regret_reg,top90,4,20,74,0.388804,62.17,7.322381
regret_reg,top90,4,20,75,0.387723,62.54,7.494652
regret_reg,top90,4,20,76,0.393315,62.78,7.536702
regret_reg,top90,4,20,77,0.372889,62.74,7.550720
regret_reg,top90,4,20,78,0.374192,62.76,7.445592
regret_reg,top90,4,20,79,0.385648,63.14,7.663723
regret_reg,top90,4,20,80,0.379271,63.75,7.686852
regret_reg,top90,4,20,81,0.389663,64.17,7.594438
regret_reg,top90,4,20,82,0.376541,64.99,7.644324
regret_reg,top90,4,20,83,0.383934,64.53,7.657589
regret_reg,top90,4,20,84,0.367067,64.77,7.801547
regret_reg,top90,4,20,85,0.374997,64.59,7.611257
regret_reg,top90,4,20,86,0.377746,65.48,7.536363
regret_reg,top90,4,20,87,0.373725,64.71,7.598893
regret_reg,top90,4,20,88,0.373013,64.01,7.746961
regret_reg,top90,4,20,89,0.369715,63.83,7.714455
regret_reg,top90,4,20,90,0.381344,63.54,7.760762
regret_reg,top90,4,20,91,0.387412,62.97,7.926523
regret_reg,top90,4,20,92,0.391418,62.95,7.922071
regret_reg,top90,4,20,93,0.385568,62.97,7.846373
regret_reg,top90,4,20,94,0.374382,63.22,7.930763
regret_reg,top90,4,20,95,0.369601,63.18,7.968399
regret_reg,top90,4,20,96,0.374543,62.56,7.895677
regret_reg,top90,6,30,1,16.637646,50.37,22.745772
regret_reg,top90,6,30,2,15.815218,50.90,21.257110
regret_reg,top90,6,30,3,14.679979,51.90,20.424595
regret_reg,top90,6,30,4,13.491318,51.81,19.784286
regret_reg,top90,6,30,5,12.533187,51.60,19.186146
regret_reg,top90,6,30,6,11.600456,52.27,18.823379
regret_reg,top90,6,30,7,10.535442,53.87,17.418909
regret_reg,top90,6,30,8,9.642784,54.28,17.762907
regret_reg,top90,6,30,9,8.978694,53.63,17.814141
regret_reg,top90,6,30,10,8.038500,56.47,17.199402
regret_reg,top90,6,30,11,7.381910,55.67,16.545463
regret_reg,top90,6,30,12,6.584845,58.22,16.095787
regret_reg,top90,6,30,13,6.028315,59.71,15.852376
regret_reg,top90,6,30,14,5.769720,60.12,15.679309
regret_reg,top90,6,30,15,5.059845,62.36,15.397737
regret_reg,top90,6,30,16,4.631043,62.84,15.122630
regret_reg,top90,6,30,17,4.168986,63.54,14.836783
regret_reg,top90,6,30,18,3.702087,65.37,14.621516
regret_reg,top90,6,30,19,3.359704,65.62,14.086377
regret_reg,top90,6,30,20,3.029395,66.53,13.905589
regret_reg,top90,6,30,21,2.693631,67.88,13.520444
regret_reg,top90,6,30,22,2.469939,69.00,13.424562
regret_reg,top90,6,30,23,2.219255,68.60,12.964012
regret_reg,top90,6,30,24,2.003001,69.43,12.585533
regret_reg,top90,6,30,25,1.800605,69.09,12.254228
regret_reg,top90,6,30,26,1.646987,69.55,11.722688
regret_reg,top90,6,30,27,1.485441,69.39,11.367871
regret_reg,top90,6,30,28,1.369919,69.22,10.942618
regret_reg,top90,6,30,29,1.246261,70.47,10.798889
regret_reg,top90,6,30,30,1.128335,70.81,10.342994
regret_reg,top90,6,30,31,1.036358,71.50,10.087738
regret_reg,top90,6,30,32,0.946115,71.74,9.693688
regret_reg,top90,6,30,33,0.872933,71.19,9.409135
regret_reg,top90,6,30,34,0.800513,70.86,9.153776
regret_reg,top90,6,30,35,0.736159,70.79,8.906362
regret_reg,top90,6,30,36,0.694079,70.08,8.779259
regret_reg,top90,6,30,37,0.640496,70.61,8.330022
regret_reg,top90,6,30,38,0.596851,70.53,8.085107
regret_reg,top90,6,30,39,0.575053,70.66,8.131406
regret_reg,top90,6,30,40,0.546816,69.34,8.150035
regret_reg,top90,6,30,41,0.522250,69.85,8.080754
regret_reg,top90,6,30,42,0.519688,70.88,7.883446
regret_reg,top90,6,30,43,0.514537,70.01,7.870976
regret_reg,top90,6,30,44,0.515628,70.31,7.664807
regret_reg,top90,6,30,45,0.490975,70.15,7.547287
regret_reg,top90,6,30,46,0.494885,69.14,7.607726
regret_reg,top90,6,30,47,0.470005,70.09,7.544359
regret_reg,top90,6,30,48,0.466350,69.77,7.275760
regret_reg,top90,6,30,49,0.461828,70.12,7.284175
regret_reg,top90,6,30,50,0.460011,70.30,7.296252
regret_reg,top90,6,30,51,0.463650,70.25,7.187923
regret_reg,top90,6,30,52,0.458215,70.24,7.215648
regret_reg,top90,6,30,53,0.446392,69.85,7.082976
regret_reg,top90,6,30,54,0.432683,70.21,6.935453
regret_reg,top90,6,30,55,0.447719,70.21,6.811716
regret_reg,top90,6,30,56,0.434779,70.27,6.678144
regret_reg,top90,6,30,57,0.441220,70.04,6.662383
regret_reg,top90,6,30,58,0.422121,70.21,6.949487
regret_reg,top90,6,30,59,0.415669,70.42,6.969313
regret_reg,top90,6,30,60,0.430060,69.93,7.027759
regret_reg,top90,6,30,61,0.414541,70.57,7.084772
regret_reg,top90,6,30,62,0.422140,69.77,7.025055
regret_reg,top90,6,30,63,0.437001,69.81,7.053250
regret_reg,top90,6,30,64,0.421409,70.30,7.085611
regret_reg,top90,6,30,65,0.444606,70.28,7.088470
regret_reg,top90,6,30,66,0.427239,70.78,6.981997
regret_reg,top90,6,30,67,0.414615,71.20,7.192619
regret_reg,top90,6,30,68,0.425418,71.33,7.381741
regret_reg,top90,6,30,69,0.427153,70.88,7.470529
regret_reg,top90,6,30,70,0.421066,71.03,7.500252
regret_reg,top90,6,30,71,0.413252,70.74,7.558900
regret_reg,top90,6,30,72,0.408569,71.15,7.669710
regret_reg,top90,6,30,73,0.398086,72.32,7.616778
regret_reg,top90,6,30,74,0.418887,71.45,7.601796
regret_reg,top90,6,30,75,0.427624,70.83,7.720482
regret_reg,top90,6,30,76,0.429262,71.19,7.554735
regret_reg,top90,6,30,77,0.430373,71.15,7.590419
regret_reg,top90,6,30,78,0.428617,71.44,7.642025
regret_reg,top90,6,30,79,0.418975,71.75,7.569043
regret_reg,top90,6,30,80,0.407811,71.80,7.488863
regret_reg,top90,6,30,81,0.411280,71.59,7.567624
regret_reg,top90,6,30,82,0.412926,71.48,7.505712
regret_reg,top90,6,30,83,0.406021,71.24,7.579372
regret_reg,top90,6,30,84,0.405939,71.17,7.542336
regret_reg,top90,6,30,85,0.423373,70.52,7.580719
regret_reg,top90,6,30,86,0.398672,71.28,7.580549
regret_reg,top90,6,30,87,0.416442,70.75,7.577494
regret_reg,top90,6,30,88,0.420393,70.25,7.557128
regret_reg,top90,6,30,89,0.415764,69.93,7.588858
regret_reg,top90,6,30,90,0.418027,70.11,7.543023
regret_reg,top90,6,30,91,0.400353,70.31,7.599196
regret_reg,top90,6,30,92,0.414577,69.73,7.536166
regret_reg,top90,6,30,93,0.399957,69.93,7.605192
regret_reg,top90,6,30,94,0.412216,70.39,7.677612
regret_reg,top90,6,30,95,0.404750,70.48,7.732416
regret_reg,top90,6,30,96,0.390505,70.87,7.660166
regret_reg,top90,6,30,97,0.403871,71.28,7.571484
regret_reg,top90,6,30,98,0.420654,71.10,7.538424
regret_reg,top90,6,30,99,0.416610,70.40,7.671054
regret_reg,top90,6,30,100,0.415486,70.90,7.637986
regret_reg,top90,8,40,1,19.669717,49.65,22.967063
regret_reg,top90,8,40,2,18.254937,51.34,21.522476
regret_reg,top90,8,40,3,17.251837,51.28,21.016645
regret_reg,top90,8,40,4,16.158900,51.95,21.045399
regret_reg,top90,8,40,5,15.266063,52.07,20.801271
regret_reg,top90,8,40,6,13.986644,54.61,20.462519
regret_reg,top90,8,40,7,13.288929,54.83,20.020796
regret_reg,top90,8,40,8,12.340110,55.67,20.056283
regret_reg,top90,8,40,9,11.129487,57.66,19.704390
regret_reg,top90,8,40,10,10.259385,58.49,20.153335
regret_reg,top90,8,40,11,9.898180,59.34,20.166132
regret_reg,top90,8,40,12,8.838838,61.41,20.095927
regret_reg,top90,8,40,13,7.784113,64.33,20.308957
regret_reg,top90,8,40,14,7.048188,64.79,20.209249
regret_reg,top90,8,40,15,6.537129,64.51,19.893640
regret_reg,top90,8,40,16,5.671789,66.65,18.921632
regret_reg,top90,8,40,17,5.225789,68.18,18.655471
regret_reg,top90,8,40,18,4.731926,69.36,18.528697
regret_reg,top90,8,40,19,4.196278,69.76,18.045329
regret_reg,top90,8,40,20,3.906453,68.98,17.786699
regret_reg,top90,8,40,21,3.474542,70.39,17.269640
regret_reg,top90,8,40,22,3.110663,70.75,16.747015
regret_reg,top90,8,40,23,2.804640,71.28,15.977249
regret_reg,top90,8,40,24,2.509174,71.48,15.596839
regret_reg,top90,8,40,25,2.303148,72.53,15.116383
regret_reg,top90,8,40,26,2.100004,72.14,14.946494
regret_reg,top90,8,40,27,1.866096,72.57,14.290867
regret_reg,top90,8,40,28,1.706692,72.16,13.877293
regret_reg,top90,8,40,29,1.548055,72.69,13.473679
regret_reg,top90,8,40,30,1.405906,73.17,13.338537
regret_reg,top90,8,40,31,1.247229,72.86,12.716314
regret_reg,top90,8,40,32,1.160154,73.45,12.612815
regret_reg,top90,8,40,33,1.051055,73.29,12.301420
regret_reg,top90,8,40,34,0.939192,73.04,11.623840
regret_reg,top90,8,40,35,0.896701,71.61,11.409377
regret_reg,top90,8,40,36,0.816563,72.00,11.072157
regret_reg,top90,8,40,37,0.755570,72.01,10.699248
regret_reg,top90,8,40,38,0.726676,72.16,10.261696
regret_reg,top90,8,40,39,0.683516,71.81,10.013817
regret_reg,top90,8,40,40,0.625557,71.19,9.851305
regret_reg,top90,8,40,41,0.594933,71.68,9.697717
regret_reg,top90,8,40,42,0.571792,71.99,9.492867
regret_reg,top90,8,40,43,0.541740,71.13,9.488964
regret_reg,top90,8,40,44,0.520391,71.33,9.400059
regret_reg,top90,8,40,45,0.515733,71.52,9.351612
regret_reg,top90,8,40,46,0.494324,71.70,9.084723
regret_reg,top90,8,40,47,0.512332,70.86,9.156369
regret_reg,top90,8,40,48,0.486860,71.85,8.978930
regret_reg,top90,8,40,49,0.470234,71.64,8.850844
regret_reg,top90,8,40,50,0.470018,72.67,8.682315
regret_reg,top90,8,40,51,0.498889,71.58,8.560118
regret_reg,top90,8,40,52,0.472069,72.47,8.355037
regret_reg,top90,8,40,53,0.498798,72.05,8.206273
regret_reg,top90,8,40,54,0.494345,72.25,8.184305
regret_reg,top90,8,40,55,0.484944,71.23,8.135359
regret_reg,top90,8,40,56,0.483683,72.25,8.170533
regret_reg,top90,8,40,57,0.486542,72.40,8.219065
regret_reg,top90,8,40,58,0.496210,72.75,8.159091
regret_reg,top90,8,40,59,0.504801,72.93,7.757528
regret_reg,top90,8,40,60,0.480559,73.02,7.661346
regret_reg,top90,8,40,61,0.458571,72.90,7.455036
regret_reg,top90,8,40,62,0.483326,71.97,7.356452
regret_reg,top90,8,40,63,0.478573,72.49,7.493863
regret_reg,top90,8,40,64,0.498939,71.67,7.461040
regret_reg,top90,8,40,65,0.521134,71.65,7.539353
regret_reg,top90,8,40,66,0.478092,72.15,7.681211
regret_reg,top90,8,40,67,0.480604,72.39,7.540097
regret_reg,top90,8,40,68,0.462784,72.89,7.666953
regret_reg,top90,8,40,69,0.460750,72.76,7.931888
regret_reg,top90,8,40,70,0.473628,72.19,8.180871
regret_reg,top90,8,40,71,0.483991,73.28,8.070540
regret_reg,top90,8,40,72,0.463989,72.78,7.930439
regret_reg,top90,8,40,73,0.458300,73.46,7.896222
regret_reg,top90,8,40,74,0.477969,73.29,8.046205
regret_reg,top90,8,40,75,0.445478,73.04,8.067060
regret_reg,top90,8,40,76,0.454126,73.54,8.212297
regret_reg,top90,8,40,77,0.459944,72.99,8.389617
regret_reg,top90,8,40,78,0.436835,73.09,8.384053
regret_reg,top90,8,40,79,0.486982,72.85,8.422571
regret_reg,top90,8,40,80,0.487114,72.38,8.504541
regret_reg,top90,8,40,81,0.465808,73.23,8.285207
regret_reg,top90,8,40,82,0.456015,73.28,7.984827
regret_reg,top90,8,40,83,0.466819,73.19,8.074859
regret_reg,top90,8,40,84,0.465478,73.18,8.118371
regret_reg,top90,8,40,85,0.451000,72.58,8.043761
regret_reg,top90,8,40,86,0.436776,73.06,8.052010
regret_reg,top90,8,40,87,0.451300,72.88,8.003383
regret_reg,top90,8,40,88,0.484401,72.42,8.078550
regret_reg,top90,8,40,89,0.452717,72.59,8.088273
regret_reg,top90,8,40,90,0.468176,72.41,8.080280
regret_reg,top90,8,40,91,0.470328,72.66,8.120759
regret_reg,top90,8,40,92,0.476701,73.60,8.133100
regret_reg,top90,8,40,93,0.472579,73.48,8.179229
regret_reg,top90,8,40,94,0.462497,73.10,8.137308
regret_reg,top90,8,40,95,0.468319,73.18,8.134545
regret_reg,top90,8,40,96,0.461957,73.56,8.109215
regret_reg,top90,8,40,97,0.465987,73.19,8.049714
regret_reg,top90,8,40,98,0.464158,73.14,8.126285
regret_reg,top90,8,40,99,0.473040,73.02,8.151135
regret_reg,top90,8,40,100,0.480106,73.13,8.180589
entropy,top10,1,5,1,1.636003,49.30,22.874636
entropy,top10,1,5,2,1.520243,50.34,22.600699
entropy,top10,2,10,1,3.057858,50.52,22.721852
entropy,top10,2,10,2,2.775986,51.47,22.346175
entropy,top10,2,10,3,2.429801,51.53,22.107671
entropy,top10,2,10,4,2.439662,52.80,22.269870
entropy,top10,2,10,5,2.191517,52.68,21.975754
entropy,top10,2,10,6,1.873372,54.22,21.664118
entropy,top10,2,10,7,1.809560,53.69,21.265098
entropy,top10,2,10,8,1.667998,55.12,20.977189
entropy,top10,4,20,1,6.322225,50.08,22.253311
entropy,top10,4,20,2,5.868852,51.62,20.857964
entropy,top10,4,20,3,5.559598,49.33,21.107068
entropy,top10,4,20,4,5.071545,52.09,21.400980
entropy,top10,4,20,5,4.499613,51.94,21.012368
entropy,top10,4,20,6,4.177217,52.84,20.509431
entropy,top10,4,20,7,3.694534,54.90,19.954357
entropy,top10,4,20,8,3.044986,55.36,19.423782
entropy,top10,4,20,9,2.769729,56.11,19.757986
entropy,top10,4,20,10,2.175421,57.95,20.035570
entropy,top10,4,20,11,2.042779,58.46,19.713272
entropy,top10,4,20,12,1.923740,59.03,19.902338
entropy,top10,4,20,13,1.585860,59.35,19.978118
entropy,top10,4,20,14,1.578997,60.25,19.620210
entropy,top10,4,20,15,1.520527,60.43,19.481105
entropy,top10,4,20,16,1.488414,60.49,19.403573
entropy,top10,4,20,17,1.475070,60.66,19.416224
entropy,top10,4,20,18,1.423846,61.16,19.395909
entropy,top10,6,30,1,9.363627,49.25,22.317869
entropy,top10,6,30,2,8.512030,50.16,20.152368
entropy,top10,6,30,3,7.790641,51.72,20.619592
entropy,top10,6,30,4,7.325779,52.54,19.508222
entropy,top10,6,30,5,7.140930,52.46,19.065302
entropy,top10,6,30,6,6.516613,53.53,18.460548
entropy,top10,6,30,7,5.748776,54.70,18.031587
entropy,top10,6,30,8,5.011280,56.53,17.071215
entropy,top10,6,30,9,4.477870,58.74,17.518033
entropy,top10,6,30,10,3.780306,59.89,17.720792
entropy,top10,6,30,11,3.385256,61.25,17.596330
entropy,top10,6,30,12,2.883920,63.62,16.933517
entropy,top10,6,30,13,2.599954,63.88,17.062730
entropy,top10,6,30,14,2.351876,64.57,16.677013
entropy,top10,6,30,15,2.222527,65.54,16.399236
entropy,top10,6,30,16,1.940314,66.47,16.488757
entropy,top10,6,30,17,1.823399,67.54,16.492791
entropy,top10,6,30,18,1.644220,67.92,16.728025
entropy,top10,6,30,19,1.615110,68.19,16.649688
entropy,top10,6,30,20,1.497463,68.42,16.720261
entropy,top10,8,40,1,12.063130,50.23,22.196293
entropy,top10,8,40,2,10.816320,52.03,20.538141
entropy,top10,8,40,3,10.665721,51.74,20.591095
entropy,top10,8,40,4,10.412436,50.80,20.450825
entropy,top10,8,40,5,9.792575,52.27,20.394941
entropy,top10,8,40,6,9.151815,53.35,20.154983
entropy,top10,8,40,7,8.267378,54.81,20.220664
entropy,top10,8,40,8,7.670425,57.29,20.056001
entropy,top10,8,40,9,6.109411,58.97,19.975462
entropy,top10,8,40,10,5.137091,61.80,19.746816
entropy,top10,8,40,11,4.484751,64.02,19.553419
entropy,top10,8,40,12,3.572681,66.23,19.274723
entropy,top10,8,40,13,2.976258,67.79,18.737311
entropy,top10,8,40,14,2.458323,68.79,18.664889
entropy,top10,8,40,15,2.002212,69.96,18.626412
entropy,top10,8,40,16,1.847262,70.38,18.291556
entropy,top10,8,40,17,1.740796,70.33,18.088137
entropy,top10,8,40,18,1.622495,71.31,18.143644
entropy,top10,8,40,19,1.569458,71.89,18.091350
entropy,top10,8,40,20,1.533112,71.93,17.946697
entropy,top30,1,5,1,1.513267,50.33,22.859052
entropy,top30,1,5,2,1.262808,50.01,20.755122
entropy,top30,1,5,3,0.976706,50.98,20.832962
entropy,top30,1,5,4,0.735551,51.68,21.556869
entropy,top30,1,5,5,0.681499,51.76,21.659128
entropy,top30,2,10,1,3.039108,48.99,22.096105
entropy,top30,2,10,2,3.010100,49.97,20.407352
entropy,top30,2,10,3,2.308934,50.82,20.247837
entropy,top30,2,10,4,2.058685,51.34,20.256007
entropy,top30,2,10,5,1.939104,52.89,19.644979
entropy,top30,2,10,6,1.532004,54.59,19.861788
entropy,top30,2,10,7,1.294840,54.91,20.119422
entropy,top30,2,10,8,1.119373,54.80,20.259034
entropy,top30,2,10,9,0.923810,56.45,20.523488
entropy,top30,2,10,10,0.892045,56.52,20.240038
entropy,top30,2,10,11,0.863855,56.84,20.130698
entropy,top30,2,10,12,0.841278,56.93,19.931189
entropy,top30,2,10,13,0.864877,57.22,20.139491
entropy,top30,2,10,14,0.808841,57.30,20.125325
entropy,top30,2,10,15,0.778703,57.02,20.386757
entropy,top30,2,10,16,0.764012,56.83,20.530202
entropy,top30,4,20,1,6.391274,48.94,22.879134
entropy,top30,4,20,2,5.402555,51.89,20.746444
entropy,top30,4,20,3,5.038675,51.02,20.633018
entropy,top30,4,20,4,4.705389,51.94,20.490145
entropy,top30,4,20,5,4.464955,52.72,20.719035
entropy,top30,4,20,6,3.586246,54.58,20.617909
entropy,top30,4,20,7,3.100066,56.07,20.443253
entropy,top30,4,20,8,2.435835,57.68,20.570860
entropy,top30,4,20,9,1.999028,58.83,20.994835
entropy,top30,4,20,10,1.380911,60.91,20.303325
entropy,top30,4,20,11,1.180097,61.37,20.020800
entropy,top30,4,20,12,0.910243,62.92,19.554688
entropy,top30,4,20,13,0.787415,62.86,19.457871
entropy,top30,4,20,14,0.741207,63.12,19.448243
entropy,top30,4,20,15,0.760818,62.96,19.425435
entropy,top30,6,30,1,9.322656,49.26,22.495916
entropy,top30,6,30,2,8.421120,51.37,20.844549
entropy,top30,6,30,3,7.924761,50.50,20.021289
entropy,top30,6,30,4,7.469451,51.27,19.126380
entropy,top30,6,30,5,7.082011,52.07,18.912055
entropy,top30,6,30,6,6.692067,53.18,18.514822
entropy,top30,6,30,7,6.214995,53.66,17.497981
entropy,top30,6,30,8,5.585898,55.93,16.920085
entropy,top30,6,30,9,5.084132,57.86,16.813046
entropy,top30,6,30,10,4.213969,59.47,16.231797
entropy,top30,6,30,11,3.717625,61.11,15.728489
entropy,top30,6,30,12,3.080801,63.89,15.723216
entropy,top30,6,30,13,2.836016,64.87,15.855490
entropy,top30,6,30,14,2.280166,65.17,16.209911
entropy,top30,6,30,15,1.784764,66.73,16.483382
entropy,top30,6,30,16,1.466598,68.64,16.564936
entropy,top30,6,30,17,1.128280,69.35,16.923451
entropy,top30,6,30,18,0.979318,69.87,17.234529
entropy,top30,6,30,19,0.937725,70.45,17.192582
entropy,top30,8,40,1,12.753131,48.45,22.620838
entropy,top30,8,40,2,11.734269,49.94,20.983505
entropy,top30,8,40,3,10.305784,52.66,20.956837
entropy,top30,8,40,4,9.866807,53.76,20.811851
entropy,top30,8,40,5,8.566067,55.77,21.095670
entropy,top30,8,40,6,8.148124,56.29,21.490896
entropy,top30,8,40,7,6.870777,59.48,21.566643
entropy,top30,8,40,8,6.018444,61.47,20.993429
entropy,top30,8,40,9,5.484994,63.58,21.262038
entropy,top30,8,40,10,4.451741,67.14,20.762829
entropy,top30,8,40,11,3.801337,69.96,20.917720
entropy,top30,8,40,12,2.834022,72.64,21.279688
entropy,top30,8,40,13,2.153406,73.86,21.513048
entropy,top30,8,40,14,1.794892,74.66,21.768255
entropy,top30,8,40,15,1.362753,76.62,22.413892
entropy,top30,8,40,16,1.051096,77.09,22.470119
entropy,top30,8,40,17,0.982684,77.35,22.341318
entropy,top30,8,40,18,0.914611,77.82,22.319039
entropy,top30,8,40,19,0.886712,77.50,22.348477
entropy,top30,8,40,20,0.869629,77.52,22.331533
entropy,top70,1,5,1,1.601948,50.53,23.015560
